Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
52901d9b-45ac-6604-e10e-61a7b5a01af3,1979-05-04,,999-30-6688,S99980100,X82607478X,Mrs.,Tifany477,Corkery305,,Kris249,M,white,nonhispanic,F,Sharon  Massachusetts  US,824 Upton Rue Suite 16,Yarmouth,Massachusetts,Barnstable County,,41.62533796390294,-70.20654456202331,902250.0,2270.6
ba538c39-2be9-963a-490c-1d62f27feea1,2016-10-20,,999-86-1657,,,,Alvaro283,O'Kon634,,,,white,nonhispanic,M,Mashpee  Massachusetts  US,478 Jenkins Trailer,Somerville,Massachusetts,Middlesex County,02145,42.38615360216114,-71.08976596511484,86700.0,1679.08
6944e21a-0733-ba73-232d-87a14497afb0,2001-08-08,,999-78-5294,S99934034,,Mr.,Lesley194,Parisian75,,,,white,nonhispanic,M,Lexington  Massachusetts  US,260 Botsford Estate,Agawam,Massachusetts,Hampden County,01030,42.04030046835665,-72.70203286976412,490080.0,2836.48
33add796-7b92-3c92-baf2-994960975888,1966-09-21,,999-23-1753,S99973827,X26752897X,Mrs.,Giuseppina753,Ebert178,MD,Beier427,M,white,nonhispanic,F,Wakefield  Massachusetts  US,1030 Batz Spur Apt 89,North Reading,Massachusetts,Middlesex County,,42.61670064599441,-71.04603559854317,1111120.0,2963.04
909928ba-fade-dd9f-2872-6a5782e066e7,1947-11-16,1994-05-01,999-39-6767,S99931111,X67294369X,Mr.,Trinidad33,Steuber698,,,S,white,nonhispanic,M,Northbridge  Massachusetts  US,688 Keeling Hollow,Salem,Massachusetts,Essex County,,42.546259163217904,-70.91237313261648,1127228.58,2502.24
b12519c3-46c2-8b14-56e6-ad0e8973fa2c,1990-07-05,,999-45-9820,S99947674,X36850255X,Mrs.,Mireya881,Mohr916,,Douglas31,M,white,nonhispanic,F,Easthampton  Massachusetts  US,748 Gutmann Center,Haverhill,Massachusetts,Essex County,01830,42.77805738200664,-71.12658724997868,733560.0,2443.96
633a85bf-f4a0-8c16-d9fb-1a86b4b551db,1957-08-11,,999-96-1912,S99963319,X59715894X,Mrs.,Sunshine777,Lueilwitz711,,Ondricka197,M,black,nonhispanic,F,Hanson  Massachusetts  US,822 Yundt Rest,Melrose,Massachusetts,Middlesex County,,42.45217087476502,-71.07508156240702,1372725.0,3920.4799999999996
62a8e84b-cb73-7a11-eb78-e54dd606bb40,1968-12-22,,999-16-6748,S99925589,X51188449X,Mrs.,Cindie288,Cole117,,Deckow585,M,black,nonhispanic,F,Brookline  Massachusetts  US,1046 Heaney Parade,Saugus,Massachusetts,Essex County,,42.49047809575318,-70.96883427686048,5295.5599999999995,0.0
1a496aad-4447-2f6c-d595-cac7a1f5acea,2013-08-12,,999-35-5215,,,,Modesto621,Turcotte120,,,,black,nonhispanic,M,Lowell  Massachusetts  US,317 Wiza Skyway,Littleton,Massachusetts,Middlesex County,,42.52808252874262,-71.47519749747502,25991.6,774.9599999999999
923198aa-f2dc-5aca-a901-69a9ff7960da,2004-08-14,,999-55-5093,S99980885,,,Eugenio846,Hudson301,,,,white,nonhispanic,M,Westfield  Massachusetts  US,838 Bernier Dam Suite 5,Pittsfield,Massachusetts,Berkshire County,01201,42.47117781058889,-73.31927786006624,433785.0,2844.0
c2ddcc30-5474-47d8-8e2c-51cb452794c5,1996-01-18,,999-17-7671,S99981849,X22347465X,Mr.,Osvaldo336,VonRueden376,,,,white,hispanic,M,Winthrop  Massachusetts  US,355 Hoppe Bridge,Newton,Massachusetts,Middlesex County,02461,42.29218692085589,-71.24957573824048,660990.0,2755.64
93b7e69a-670b-2b90-ebd7-605425502739,1947-11-16,,999-73-7978,S99968150,X14236665X,Mr.,Larry532,Schamberger479,,,M,white,nonhispanic,M,Beverly  Massachusetts  US,175 Hauck Grove,Salem,Massachusetts,Essex County,,42.49668342919684,-70.92448311467437,1745035.0,5422.92
9145f7dc-a751-8920-d9c8-cdb17998c583,2004-03-13,,999-76-7954,S99916296,,,Delicia67,Koepp521,,,,white,nonhispanic,F,Boston  Massachusetts  US,646 Murphy Drive Apt 31,Salem,Massachusetts,Essex County,,42.49971104983029,-70.8841460807306,364200.0,2629.0
d3da61bf-6c41-c6e8-e3bb-e479075b08af,2017-06-05,,999-82-3055,,,,Inocencia535,Gutmann970,,,,asian,nonhispanic,F,Brookline  Massachusetts  US,1028 Reichel Meadow,Cambridge,Massachusetts,Middlesex County,02142,42.3536999379322,-71.1130678403878,94600.0,1549.9199999999998
29482cfb-cea8-19f6-9b3f-45dcadfe5d28,2000-01-15,,999-68-4416,S99954294,X69062960X,Mr.,Chris95,Kozey370,,,,white,nonhispanic,M,Ashland  Massachusetts  US,903 McCullough Byway Apt 16,Wayland,Massachusetts,Middlesex County,,42.33081699166968,-71.37593143259704,3616.48,0.0
bfc48350-c8cd-465a-55db-d776abb4ba5e,2015-11-03,,999-58-5734,,,,Marina546,Mayert710,,,,white,nonhispanic,F,Malden  Massachusetts  US,473 Lakin Light,Fall River,Massachusetts,Bristol County,02747,41.590114946449454,-71.04487200138738,130200.0,1808.24
0ccd501c-5c79-afed-ee24-a0eb596a42dc,1977-06-03,,999-36-9419,S99937288,X87269356X,Mr.,Eduardo902,Gracia333,,,M,black,hispanic,M,Bayamon  Puerto Rico  PR,705 Lubowitz Rapid Apt 94,Topsfield,Massachusetts,Essex County,,42.59608843879029,-70.94337108563617,891580.0,2169.7599999999998
8cb61eed-9a97-362c-c98e-707677421458,2001-04-10,,999-27-4662,S99948988,,Ms.,Ariadna374,Collado928,,,,white,hispanic,F,San Salvador  El Salvador  SV,543 Kris Park Unit 99,Leominster,Massachusetts,Worcester County,,42.500299800801166,-71.72762906888727,45892.44,1974.04
01909388-608e-9ce6-8694-f4a363dc1d78,1957-03-27,,999-62-4266,S99976486,X72952035X,Mr.,Timoteo39,Arreola736,,,M,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,282 Feeney Rue Apt 4,Westhampton,Massachusetts,Hampshire County,,42.28523168365091,-72.77231732929441,867285.71,1769.7599999999998
737a2371-2f2f-4dac-2850-6ee509c83ae0,1992-12-15,,999-51-9058,S99964375,X42559243X,Mr.,Rodrigo242,Solorzano931,,,S,white,hispanic,M,Gaudalajara  Jalisco  MX,702 Emmerich Ranch Apt 68,Falmouth,Massachusetts,Barnstable County,02540,41.60052818818732,-70.55581393616254,3874.7999999999997,0.0
c8a12262-bd17-8ce0-50ae-cd30d2b0115a,1987-09-19,,999-35-4722,S99995994,X78846715X,Mr.,Andre610,Eichmann909,,,S,white,nonhispanic,M,Westford  Massachusetts  US,153 Waters Lane Apt 33,Quincy,Massachusetts,Norfolk County,02186,42.28127099835601,-71.0455594186376,801755.0,2378.12
677eb0ba-f261-a076-c9af-a3f030eff025,1995-08-27,,999-55-7470,S99921013,X2753286X,Mr.,Antoine384,Haley279,,,,white,hispanic,M,Framingham  Massachusetts  US,391 Osinski Junction,West Springfield,Massachusetts,Hampden County,01089,42.17068989677247,-72.64353571348296,609235.0,2639.7999999999997
adf36129-5f6e-eaf8-9090-df2352a05ccf,1990-09-03,,999-19-3092,S99948363,X62464913X,Mr.,Donald774,Schneider199,,,M,white,nonhispanic,M,Quincy  Massachusetts  US,866 Graham Stravenue Suite 86,Malden,Massachusetts,Middlesex County,02148,42.39426258083285,-71.06115231138797,620720.0,2083.96
f7ff68d4-fc9f-a82b-4090-4305ebdf9e8e,1956-01-01,,999-12-6467,S99995788,X32028598X,Mr.,Wilber603,Grant908,,,M,white,hispanic,M,Revere  Massachusetts  US,941 O'Reilly Run Apt 18,Boston,Massachusetts,Suffolk County,02129,42.39014327020777,-71.11386142918464,1718145.0,4829.639999999999
5dd49a88-88a0-ad38-889e-4b806420446d,2000-03-17,,999-26-9169,S99954169,X35546544X,Mr.,Vernon254,Pfeffer420,,,,white,nonhispanic,M,Attleboro  Massachusetts  US,191 Kub Vale Apt 10,Burlington,Massachusetts,Middlesex County,,42.503287247234645,-71.24217902207337,550770.0,2846.48
16fcdab1-1e1a-5685-d47a-568c80134cb3,1957-07-05,,999-46-1616,S99957079,X7570367X,Mr.,Zackary401,Reichel38,,,M,white,nonhispanic,M,Holbrook  Massachusetts  US,288 Herman Trail Unit 94,Blackstone,Massachusetts,Worcester County,,42.07673545942252,-71.51412791517869,1602540.0,4505.48
bf7aa332-94b5-4336-7a48-012ea28c7b9d,1945-01-17,,999-47-2073,S99938106,X71573383X,Mr.,Dusty207,Braun514,,,M,white,nonhispanic,M,New Bedford  Massachusetts  US,320 Block Club,Fall River,Massachusetts,Bristol County,02720,41.67765079285484,-71.1118687862413,177509.91999999998,4385.48
2e0c63ee-c1d7-ce5f-dcf5-90b9c30e62d4,1993-05-30,,999-14-2864,S99992515,X67388332X,Mr.,Newton741,Gibson10,,,M,white,nonhispanic,M,Somerville  Massachusetts  US,155 Collier Park Apt 17,East Bridgewater,Massachusetts,Plymouth County,,42.05516999202293,-70.89854757515862,663365.0,2509.7999999999997
1ec853e3-01be-d506-8668-7a869b851bfc,2014-09-04,,999-60-6741,,,,King743,MacGyver246,,,,white,nonhispanic,M,Quincy  Massachusetts  US,108 Olson Mews Unit 95,Lunenburg,Massachusetts,Worcester County,01462,42.5554135668281,-71.73819807580092,159600.0,1937.3999999999999
c48da94a-e0b5-3021-ff2d-daa655fe17db,2015-06-30,,999-39-3857,,,,Camie739,Dicki44,,,,asian,nonhispanic,F,Freetown  Massachusetts  US,120 Abbott Walk Suite 58,Lynn,Massachusetts,Essex County,,42.5182298611096,-70.97613603159374,118800.0,1808.24
cc3ce8cd-7f3c-5225-ff4d-ec047cf2e178,1946-10-16,,999-84-1846,S99934792,X82038437X,Mrs.,Jesenia223,Moore224,,Schamberger479,M,asian,nonhispanic,F,Boston  Massachusetts  US,658 Williamson Gate,New Bedford,Massachusetts,Bristol County,02743,41.76820019149536,-70.89279916712866,72570.68000000001,3066.3999999999996
aa5b2527-3330-ac44-becf-cc8ad7a7d2c7,1997-02-06,,999-34-5376,S99974795,X45780161X,Mr.,Chang901,Terry864,,,,white,nonhispanic,M,Northampton  Massachusetts  US,263 West Esplanade,Plymouth,Massachusetts,Plymouth County,02360,41.944134471438254,-70.57789034453077,603720.0,2725.64
b0767514-59bd-07ab-5cdc-8322d1a1a538,1966-03-30,,999-21-8253,S99958620,X11077152X,Mr.,Margarito178,Koss676,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,411 Stanton Wall,Haverhill,Massachusetts,Essex County,01832,42.80337130078897,-71.07554610977277,1447270.0,3813.04
0c03e666-9bf3-edf0-9179-d01773817629,1952-03-14,,999-31-8633,S99910357,X37645463X,Mr.,Duncan491,Kutch271,,,M,white,nonhispanic,M,Rockport  Massachusetts  US,580 Hilll Common Suite 92,Ashburnham,Massachusetts,Worcester County,,42.62597173668984,-71.94570912337534,1731815.0,5126.28
8cc96307-97d7-33d0-ad12-7ad0ae9e1ff0,1948-03-26,,999-38-2586,S99918170,X30422473X,Mrs.,Onie555,Kilback373,,Kihn564,M,white,nonhispanic,F,Quincy  Massachusetts  US,559 Lynch Gateway Suite 63,Leominster,Massachusetts,Worcester County,01420,42.55771769400208,-71.7904389971292,1742825.0,6757.799999999999
0fe877a6-2e00-c411-8a15-a6495c3afb25,2015-02-21,,999-27-3108,,,,Anisa442,Pacocha935,,,,white,hispanic,F,Holliston  Massachusetts  US,905 Towne Wynd Suite 22,Shirley,Massachusetts,Middlesex County,,42.55315323107359,-71.61022226143936,17750.0,1808.24
3bca700d-b4e2-5c93-858f-88fe64721713,1990-06-21,,999-68-9011,S99944204,X54661998X,Ms.,Guadalupe206,Botello137,,,S,white,hispanic,F,Lima  Lima Province  PE,374 Gerlach Extension,Bellingham,Massachusetts,Norfolk County,02019,42.05563700502707,-71.45141923555914,772140.0,2563.96
8280d079-3c14-370e-b69a-b9830298ddc0,2017-01-27,,999-87-8462,,,,Rosario163,Feil794,,,,white,nonhispanic,M,Salem  Massachusetts  US,769 Block Parade Unit 58,Woburn,Massachusetts,Middlesex County,01890,42.51003279852592,-71.16850395877145,79900.0,1549.9199999999998
1f5ed4b0-5aec-1338-bfdf-68c3c94c9210,1996-07-17,,999-38-2065,S99941094,X28952237X,Mr.,Lowell343,Considine820,,,,white,nonhispanic,M,Sudbury  Massachusetts  US,337 Koepp Station Suite 83,Leicester,Massachusetts,Worcester County,,42.215060287048225,-71.87629100413399,559860.0,2485.64
d0f52a74-aec2-fb05-f1c8-b7b03f8d6d76,1974-09-16,,999-94-4562,S99966422,X71980429X,Ms.,Berniece493,Wisozk929,,,S,black,nonhispanic,F,Orange  Massachusetts  US,267 Windler Glen Suite 5,Brockton,Massachusetts,Plymouth County,,42.07126766091119,-71.04529361547932,947760.0,2348.08
2984a15c-83eb-22da-c76c-6613b2348089,1993-01-29,,999-50-5764,S99953091,X69795185X,Mr.,Florentino8,Ritchie586,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,840 Glover Alley,Wayland,Massachusetts,Middlesex County,,42.35247877394624,-71.31765463839267,671365.0,2509.7999999999997
866ea700-1a79-1930-ccbc-fdc125f60e86,2004-08-28,,999-42-7444,S99910903,,,Douglas31,Ullrich385,,,,white,nonhispanic,M,Leominster  Massachusetts  US,820 Watsica Estate Apt 56,Amherst,Massachusetts,Hampshire County,,42.356457888065236,-72.52045705740794,37962.44,1766.56
7dc1bdee-6d6b-6234-c704-27903a35d93a,1963-11-28,,999-99-2093,S99974106,X13022052X,Ms.,Diamond340,Jacobi462,,,S,white,nonhispanic,F,Medford  Massachusetts  US,529 Lebsack Club,Natick,Massachusetts,Middlesex County,,42.307473519399046,-71.35373975475417,1440660.0,3781.3599999999997
d70a8b17-5be6-7146-2c23-1cb6254a0e12,1966-02-04,,999-22-2474,S99970358,X78347425X,Mr.,Zack583,Veum823,,,S,white,nonhispanic,M,Holden  Massachusetts  US,798 McDermott Underpass Suite 63,Lowell,Massachusetts,Middlesex County,01851,42.639784710973984,-71.3561359612378,166790.0,3643.04
71984a78-4530-8125-d174-f9f79a545f5a,1980-02-16,,999-59-6474,S99953346,X22297847X,Mr.,Olin642,Collier206,,,M,white,nonhispanic,M,Northborough  Massachusetts  US,221 Larson Brook Suite 45,Dracut,Massachusetts,Middlesex County,,42.718225249799424,-71.32796400820256,1081850.0,2870.6
ebd44019-dc71-709b-4460-1143489d0211,2005-10-17,,999-43-8604,,,,Federico589,Castillo397,,,,white,hispanic,M,Roseau  Saint George  DM,942 Paucek Well,Boston,Massachusetts,Suffolk County,02130,42.31554731183725,-71.04894174105316,45870.0,2979.8399999999997
12ed4483-e529-77f4-1ece-ef5f4eadb0c1,1983-06-28,,999-87-2610,S99949298,X2420587X,Mr.,Elton404,Greenfelder433,,,M,white,nonhispanic,M,Stoneham  Massachusetts  US,551 McGlynn Lane Unit 10,Lancaster,Massachusetts,Worcester County,,42.44714051345086,-71.71534247505518,857030.0,2361.4399999999996
001c3804-81e8-740e-dd91-973b584a2dd9,1984-11-08,,999-93-3389,S99957003,X54641362X,Mr.,Branden904,Cruickshank494,,,M,black,nonhispanic,M,Hingham  Massachusetts  US,707 Kovacek Bypass,Tolland,Massachusetts,Hampden County,,42.11670172331571,-72.99869300750242,740040.0,2022.28
3951b160-0ecf-60cc-220f-1410eba1f153,1962-06-08,,999-62-7994,S99992305,X70526160X,Mr.,Chester802,D'Amore443,,,M,white,nonhispanic,M,Peabody  Massachusetts  US,291 Gleichner Route,Auburn,Massachusetts,Worcester County,,42.17493264652465,-71.80527212045905,1478460.0,4039.68
f7def7b3-f4dd-0068-c74d-cfb3c4d172fe,1973-11-22,,999-30-2652,S99987039,X45100548X,Mrs.,Isabela97,Arguello39,,Arevalo970,M,black,hispanic,F,Santiago  Santiago Province  CL,1098 Nolan Viaduct,Boston,Massachusetts,Suffolk County,02199,42.298130044855824,-71.15936504105181,1021200.0,2508.08
8dc181a6-b7e8-b27a-a7ee-e3e36a8c70b0,1969-09-24,,999-78-5077,S99985331,X62105083X,Ms.,Carmen818,Luevano912,,,S,white,hispanic,F,Port-au-Prince  Haiti  HT,377 Littel Parade,Westfield,Massachusetts,Hampden County,,42.13599491132942,-72.75494464900994,1048140.0,2655.56
05ce875e-547f-a09d-3bbc-9de5f6f5a695,1958-05-21,,999-63-8717,S99945513,X38899577X,Mr.,Sherman440,Monahan736,,,M,white,nonhispanic,M,Dennis  Massachusetts  US,275 Hoppe Pathway Unit 16,Tisbury,Massachusetts,Dukes County,,41.4402143360176,-70.6151762435439,1356450.0,3866.3199999999997
1a558c8a-bf13-20d2-57ed-db46369bfd81,2010-03-09,,999-59-9166,,,,Timoteo39,Partida347,,,,white,hispanic,M,Kingston  Kingston  JM,927 Welch Underpass Suite 12,Littleton,Massachusetts,Middlesex County,,42.583406145982124,-71.49583874104319,273000.0,2454.04
fb2f6ac8-4a40-0740-6dd0-43497c6ac3bd,1958-10-11,,999-34-8863,S99911387,X10640923X,Mrs.,Barbara209,Sedillo152,,Carranza218,M,white,hispanic,F,Santiago  Santiago Province  CL,123 Russel Ville,Boston,Massachusetts,Suffolk County,02163,42.2971492990756,-71.0435473423081,189030.0,4307.16
08d7ce5d-fbf0-d910-e159-50fda916268b,1997-12-06,,999-95-9604,S99981828,X51327291X,Ms.,Terri848,Veum823,,,,black,nonhispanic,F,South Hadley  Massachusetts  US,462 Conn Divide,Boxborough,Massachusetts,Middlesex County,,42.43792854540725,-71.5223886608533,555105.0,2640.64
f26cf957-1b34-d13c-9845-b5cbbc6f1c31,2015-05-24,,999-53-5792,,,,Janine159,Smith67,,,,white,nonhispanic,F,Middleborough  Massachusetts  US,108 Gaylord Track,Boston,Massachusetts,Suffolk County,02124,42.26066494526698,-71.08663498474499,136000.0,1808.24
591a2d87-2c29-3e2b-6689-6ad0280d7023,2015-05-03,,999-89-5612,,,,Sean831,Olson653,,,,white,nonhispanic,M,Northfield  Massachusetts  US,124 Brakus Station Suite 42,Dedham,Massachusetts,Norfolk County,02026,42.27201423287442,-71.18082568916365,129200.0,1808.24
060929ce-d284-5791-0e0f-4ccca2344ef6,1940-02-07,,999-85-8004,S99978083,X80497177X,Ms.,Loris321,Kilback373,,,S,white,nonhispanic,F,Boston  Massachusetts  US,598 Johnston Esplanade,Sherborn,Massachusetts,Middlesex County,,42.27891032416367,-71.37022326209562,1535220.0,5221.2
0af94392-a257-739f-b610-4304693c02bd,1995-02-16,,999-15-5450,S99957283,X29876866X,Ms.,Santos184,Rogahn59,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,345 Romaguera Path Suite 12,Dover,Massachusetts,Norfolk County,02030,42.27783416006774,-71.24537161694741,654240.0,2734.7999999999997
21d15e99-a155-d48f-86e6-ee767ca17745,1952-02-27,,999-23-7423,S99993904,X76133531X,Mr.,Danny396,Nitzsche158,,,S,white,nonhispanic,M,Ashland  Massachusetts  US,551 Stokes Tunnel,Athol,Massachusetts,Worcester County,01331,42.546788991907036,-72.27643313527413,1496510.0,4481.28
a3228ada-1fc0-a0ab-e431-5dcfb6a17a30,1980-12-24,,999-31-5730,S99973598,X15149003X,Mrs.,Billie243,Kunde533,,Kuhic920,M,black,nonhispanic,F,Methuen  Massachusetts  US,704 Quitzon Bay Apt 56,Chicopee,Massachusetts,Hampden County,,42.191672570374614,-72.52583771904952,27520.64,270.79999999999995
7c13d78c-b2bd-f6eb-e6b7-1a53a4669f1e,2012-07-21,,999-60-4146,,,,Margarete324,Flatley871,,,,black,nonhispanic,F,Mansfield  Massachusetts  US,975 Wyman Rest,Andover,Massachusetts,Essex County,01810,42.618730888567406,-71.14715375741915,23549.92,645.8
cb640170-5a06-09c0-b915-e310a77677a5,2019-05-30,,999-53-4894,,,,Jerry654,Macejkovic424,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,528 Hudson Arcade Apt 42,New Bedford,Massachusetts,Bristol County,02745,41.67439203023853,-70.9760071123031,36100.0,1033.28
9f712ebd-3111-fd8d-d3e6-ca30ab866171,1928-04-15,,999-30-9986,S99999197,X11607358X,Mr.,Alfredo17,Segovia340,,,S,black,nonhispanic,M,Caracas  Capital District  VE,291 Rowe Tunnel Suite 86,Revere,Massachusetts,Suffolk County,,42.465613415302556,-70.96928529704063,1415540.0,5621.96
ece56eef-9eab-8ffa-41a7-32024f05994d,2011-12-03,,999-31-4367,,,,Shad704,Wiza601,,,,white,hispanic,M,Haverhill  Massachusetts  US,632 Strosin Promenade,Boston,Massachusetts,Suffolk County,02130,42.328733185522594,-71.14116938386859,207100.0,2195.72
a9e1ca40-03fd-2271-33b5-baed2cd8b25f,1972-04-03,,999-15-7153,S99971194,X50661848X,Mrs.,Laura391,Ramos754,,Sedillo152,M,white,hispanic,F,Kingston  Kingston  JM,429 Schoen Mill Unit 65,Plymouth,Massachusetts,Plymouth County,,41.83927413489388,-70.632915006671,1172080.0,2957.24
a5019c45-c179-bbe9-a43c-3cab74eab8ff,1966-07-17,,999-78-5109,S99944202,X84347402X,Mr.,Cyrus914,Shanahan202,,,S,white,nonhispanic,M,Gloucester  Massachusetts  US,339 Halvorson Corner Unit 13,Taunton,Massachusetts,Bristol County,02780,41.91234472726757,-71.07291393222393,1114520.0,2963.04
1ba85bb8-c860-f2e3-bda1-8664c4ec0a1e,1983-06-18,,999-24-2113,S99972890,X39470161X,Mrs.,Emily542,Krajcik437,,Kassulke119,M,white,nonhispanic,F,Boston  Massachusetts  US,358 Purdy Forge Apt 36,Hull,Massachusetts,Plymouth County,02045,42.307045660267605,-70.85611439558373,769020.0,2071.44
3a891a16-50ee-05c1-a07d-a059abd4728f,1980-01-13,,999-23-9008,S99967536,X42608895X,Mr.,Russell422,Bartoletti50,,,S,white,nonhispanic,M,Oxford  Massachusetts  US,146 Ortiz Burg,Hopkinton,Massachusetts,Middlesex County,01748,42.21072082523449,-71.52928019110881,887850.0,2270.6
71dbf976-22f9-bb96-dbbe-7e538f817410,1938-02-22,,999-20-7352,S99997146,X78923517X,Mrs.,Sheryll569,Rohan584,,Sipes176,M,black,nonhispanic,F,Boston  Massachusetts  US,610 Gutmann Bridge Suite 77,Dracut,Massachusetts,Middlesex County,,42.632748858644554,-71.29330058018557,1461670.0,5129.5199999999995
