Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
1a830b69-947c-3dbd-9d9e-fd89a1afde2e,c44f361c-2efb-3050-8f97-0354a12e2920,Louetta798 Thompson596,F,GENERAL PRACTICE,680 CENTER STREET,BROCKTON,MA,02302,42.082543,-71.024638,31
2bf558d4-1e92-327e-a67c-9f767122a92d,331f4c11-d298-308b-aaa1-d7825b29b57f,Eleonora961 Langosh790,F,GENERAL PRACTICE,201 HIGHLAND STREET,CLINTON,MA,01510,42.411887,-71.690005,8
3d50b7ee-aa42-32f5-a185-bc3a703c1797,b1ddf812-1fdd-3adf-b1d5-32cc8bd07ebb,Ingrid581 Jacobson885,F,GENERAL PRACTICE,275 SANDWICH STREET,PLYMOUTH,MA,02360,41.897892,-70.62403,57
8a41f6ae-47e2-3844-8880-b87ac4840f59,6be05ccf-ef94-341f-a2a3-1cf9bfde1b18,Lourdes258 Díaz674,F,GENERAL PRACTICE,107 LINCOLN STREET,WORCESTER,MA,01605,42.269478,-71.807783,22
50826921-56bf-3603-a9b4-33fc75f36a3f,b0e04623-b02c-3f8b-92ea-943fc4db60da,Willena258 Oberbrunner298,F,GENERAL PRACTICE,295 VARNUM AVENUE,LOWELL,MA,01854,42.638893,-71.32210699999997,23
e00b6c47-b34d-38fb-9e98-7dc469e291f7,ebc3f5c4-6700-34af-8323-85621c313726,Benedict104 Ziemann98,M,GENERAL PRACTICE,115 WEST SILVER STREET,WESTFIELD,MA,01085,42.138838,-72.755911,6
8b459739-542e-3698-9340-4215dada6856,fd328395-ab1d-35c6-a2d0-d05a9a79cf11,Mariano761 Córdova800,M,GENERAL PRACTICE,271 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,4
0176988f-a393-399b-b5b4-69f7d069bbe1,d692e283-0833-3201-8e55-4f868a9c0736,Berry486 Borer986,M,GENERAL PRACTICE,585 LEBANON STREET,MELROSE,MA,02176,42.455723,-71.05901899999998,51
b513dbca-9e15-3ac8-8341-b4133c6f6fcb,8ad64ecf-c817-3753-bee7-006a8e662e06,Thea616 Harris789,F,GENERAL PRACTICE,88 WASHINGTON STREET,TAUNTON,MA,02780,41.903323,-71.094984,32
e7be942d-4258-300f-8814-4ba2f1d92b89,23834663-ed53-3da9-b330-d6e1ecb8428e,Teodora360 Kihn564,F,GENERAL PRACTICE,363 HIGHLAND AVENUE,FALL RIVER,MA,02720,41.725351,-71.094162,23
53f864a4-f401-3f0a-aea7-30e3768c0b7a,44bef9d3-91c2-3005-93e0-ccf436348ff0,Harris789 Blanda868,M,GENERAL PRACTICE,243 CHARLES STREET,BOSTON,MA,02114,42.33196,-71.020173,10
70c0b10e-9bd7-36e7-bf08-0b250ebe13ae,60457c13-adb2-3415-82c5-86ab5dab5f93,Henry768 Paucek755,M,GENERAL PRACTICE,759 CHESTNUT STREET,SPRINGFIELD,MA,01199,42.115454,-72.539978,5
ee738fc1-1740-37a9-8c29-0b17ca84e3fb,a9f20dc1-5147-3789-bcef-bbecb41c5983,Denisse335 Schulist381,F,GENERAL PRACTICE,70 EAST STREET,METHUEN,MA,01844,42.742751,-71.178588,31
d806652f-09aa-3475-9625-cb0d781b12b2,7fb56531-86bd-3e4a-8619-4df9942da309,Jenniffer979 Ebert178,F,GENERAL PRACTICE,148 CHESTNUT STREET,NEEDHAM,MA,02494,42.281593,-71.242414,25
232eb611-28fa-3821-91c6-ddf9f789262f,03347b4d-994e-302b-848b-58019a4e274d,Lionel365 Lynch190,M,GENERAL PRACTICE,133 OLD ROAD TO 9 ACRE CORNER,W CONCORD,MA,01742,42.269478,-71.807783,4
27fa40b8-e343-3962-87a0-ee7f321d3e4e,cb6a50e0-af76-3758-99ad-3200ede03fff,Lorenzo669 Cummings51,M,GENERAL PRACTICE,330 BROOKLINE AVENUE,BOSTON,MA,02215,42.33196,-71.020173,8
fce7e6ac-867c-3371-93a1-76e9ee690b76,24cb4eab-6166-3530-bddc-a5a8a14a4fc1,Wilton999 Pollich983,M,GENERAL PRACTICE,14 PROSPECT STREET,MILFORD,MA,01757,42.158692,-71.521419,22
935888e1-8e67-3011-91cd-6b48a2cf9cc2,e44f438a-601b-30fb-85eb-bfaf8ddcb5ad,Domenica436 Tremblay80,F,GENERAL PRACTICE,242 GREEN STREET,GARDNER,MA,01440,42.586516,-71.988062,5
b93a73a3-25a6-346b-b648-7968e8ed9296,ac8356a5-78f8-3a63-8a1e-59e832fd54e7,Jocelyn538 Green467,F,GENERAL PRACTICE,200 GROTON ROAD,AYER,MA,01432,42.562221,-71.58484399999998,5
89835842-e549-3e84-9528-58c1fa4cf15e,db0acede-4abe-3c01-8d03-5c68a190d8c7,Amira620 Nienow652,F,GENERAL PRACTICE,55 FOGG ROAD,SOUTH WEYMOUTH,MA,02190,42.24158900000001,-71.082651,23
c95a0d33-5c9a-3c20-baed-57316fbeecc8,3d10019f-c88e-3de5-9916-6107b9c0263d,Van763 Franecki195,F,GENERAL PRACTICE,2014 WASHINGTON STREET,NEWTON,MA,02462,42.331876,-71.208402,29
136cba35-6336-3923-a9b0-2422c165acf6,f4e7709c-02f6-37ca-aeea-8247d74e88e7,Leonie332 Hirthe744,F,GENERAL PRACTICE,41 HIGHLAND AVENUE,WINCHESTER,MA,01890,42.452752,-71.144319,32
8860a37f-b3e6-3b7e-ac4a-30550a545f10,12c9daf5-a29c-36c9-ac55-28972463e566,Patria17 Rutherford999,F,GENERAL PRACTICE,199 REEDSDALE ROAD,MILTON,MA,02186,42.24158900000001,-71.082651,38
0b001c7e-da33-3119-a10e-866e0ed7d672,27379046-608b-32f0-9df7-8c833cf5d11d,Elinore878 Mosciski958,F,GENERAL PRACTICE,75 FRANCIS STREET,BOSTON,MA,02115,42.33196,-71.020173,1
093eedd3-f41e-3610-9463-a85761249cb9,226098a2-6a40-3588-b5bb-db56c3a30a04,Elayne206 Renner328,F,GENERAL PRACTICE,235 NORTH PEARL STREET,BROCKTON,MA,02301,42.082543,-71.024638,26
c572d390-63c0-33ec-b851-e1c3aea31772,b7175ab4-bde5-3848-891b-579bccb77c7c,Arnette709 Conroy74,F,GENERAL PRACTICE,800 WASHINGTON STREET,BOSTON,MA,02111,42.33196,-71.020173,8
cbf4c40b-5c1b-3f69-92aa-89372800d631,d733d4a9-080d-3593-b910-2366e652b7ea,Mariano761 Blanco851,M,GENERAL PRACTICE,1153 CENTRE STREET,BOSTON,MA,02130,42.33196,-71.020173,2
ff33f0a8-cab6-3481-b75d-436c3fdd1c8f,3bd5eda0-16da-3ba5-8500-4dfd6ae118b8,Loris321 Bradtke547,F,GENERAL PRACTICE,800 WASHINGTON STREET,NORWOOD,MA,02062,42.18736,-71.195955,12
f83037a7-5592-3afb-a86a-9cfa558504d2,d5117822-5756-389d-9547-891a372d580f,Owen89 Kunde533,M,GENERAL PRACTICE,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,02540,41.57072,-70.556682,66
eceebf80-545f-3027-928f-fbdd8f759fad,f99c74cc-7d1a-3f95-9a33-4a9357bf2f2a,Keven605 Mueller846,M,GENERAL PRACTICE,55 LAKE AVENUE NORTH,WORCESTER,MA,01655,42.269478,-71.807783,2
6520d084-dfcf-3418-b4b8-b9b9615141d7,6f122869-a856-3d65-8db9-099bf4f5bbb8,Jarrod316 Crooks415,M,GENERAL PRACTICE,41 & 45 MALL ROAD,BURLINGTON,MA,01803,42.503227,-71.201713,52
391d72b7-f490-34c3-a528-77a3cc0f84dd,465de31f-3098-365c-af70-48a071e1f5aa,Houston994 Schiller186,M,GENERAL PRACTICE,115 LINCOLN STREET,FRAMINGHAM,MA,01701,42.307905,-71.436196,29
88abf46b-8437-3280-8f7c-00b8ef1901bd,1eaf97fa-9de6-38de-a9c4-6efe5dc574be,Aline709 Turner526,F,GENERAL PRACTICE,123 SUMMER STREET,WORCESTER,MA,01608,42.269478,-71.807783,8
84a4e678-7355-307a-b02f-dfee1ae9628d,80e919cc-df1a-3838-b75e-541564a286e5,Donnell534 Lehner980,M,GENERAL PRACTICE,57 PROSPECT STREET,NANTUCKET,MA,02554,41.293416,-70.10216899999999,26
fc15bae0-ffc3-351e-94b5-e83a72825502,56e0b3b3-4fac-3776-8fc9-7b465eb2fc17,Ginger664 Goodwin327,F,GENERAL PRACTICE,29 LEWIS AVENUE,GREAT BARRINGTON,MA,01230,42.19397,-73.361473,2
3b88ae70-9e2f-31fd-a9ba-b4816334cf5f,161a799c-4894-36f6-8ca7-2a71c8107f79,Eboni653 Torp761,F,GENERAL PRACTICE,2033 MAIN STREET,ATHOL,MA,01331,42.593384,-72.230228,3
94958bbb-5a41-3de6-9a8b-25450f4e3121,5103c940-0c08-392f-95cd-446e0cea042a,Harris789 Funk324,M,GENERAL PRACTICE,516 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,8
39bcd499-b707-3765-9f1d-5059b482d6f0,ff9863d3-3fa3-3861-900e-f00148f5d9c2,Roscoe437 Hilll811,M,GENERAL PRACTICE,51 BLOSSOM STREET,BOSTON,MA,02114,42.33196,-71.020173,3
5a1f6a02-f3c3-3e70-b2cd-89472aefde59,05f449e8-89fc-3204-ac89-2416cc734431,Melita22 Welch179,F,CLINICAL PSYCHOLOGIST,124 HARVARD ST,BROOKLINE,MA,02446-6499,42.323853,-71.142003,0
40c6f0d8-3c33-3e09-8f29-8a80a4e2f758,05f449e8-89fc-3204-ac89-2416cc734431,Ricky354 Wunsch504,M,CLINICAL PSYCHOLOGIST,124 HARVARD ST,BROOKLINE,MA,02446-6499,42.323853,-71.142003,0
6cb7a55a-1269-316e-8bdd-6804d287829b,05f449e8-89fc-3204-ac89-2416cc734431,Julius90 Welch179,M,GENERAL PRACTICE,124 HARVARD ST,BROOKLINE,MA,02446-6499,42.323853,-71.142003,30
824de63a-8eee-314a-94f3-822cb9fa5013,d5f4875f-6df2-32a8-a01b-47267f47fc49,Tom274 Gulgowski816,M,PHYSICAL THERAPY,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,0
14c51c52-64b6-3cbf-83f3-7e0442e9e0e6,d5f4875f-6df2-32a8-a01b-47267f47fc49,Genoveva361 Carroll471,F,PHYSICAL THERAPY,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,0
a820fa95-e523-3c1c-81e6-ece8f1b6b241,d5f4875f-6df2-32a8-a01b-47267f47fc49,Grant908 Olson653,M,PHYSICAL THERAPY,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,0
c0695461-8403-3adf-8ee2-36f130e92bd4,d5f4875f-6df2-32a8-a01b-47267f47fc49,Mason910 Kris249,M,PHYSICAL THERAPY,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,0
da08c01e-54c5-349d-8f4b-cae22ba5fb09,d5f4875f-6df2-32a8-a01b-47267f47fc49,Francisco472 Greenfelder433,M,PHYSICAL THERAPY,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,0
8d557f3c-14ae-3a70-96ef-6d5c495a7986,d5f4875f-6df2-32a8-a01b-47267f47fc49,Lou594 Brown30,M,PHYSICAL THERAPY,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,0
1b467fd4-a2af-3d11-87bd-de43b21f7e97,d5f4875f-6df2-32a8-a01b-47267f47fc49,Imogene688 Gulgowski816,F,GENERAL PRACTICE,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,45
cea5d80a-3135-31e4-b0d7-7164730520a2,74e00d14-2bbf-3cf3-ae7a-71077abf5f3c,Dillon740 Goyette777,M,CHIROPRACTIC,175 ELM ST,SALISBURY,MA,01952-1828,42.844794,-70.841499,0
96fbe0a6-799a-3d66-9469-e593e1f4076b,74e00d14-2bbf-3cf3-ae7a-71077abf5f3c,Jewel43 Bradtke547,M,CHIROPRACTIC,175 ELM ST,SALISBURY,MA,01952-1828,42.844794,-70.841499,0
e3ae995c-c43e-3645-b368-4ac94b658704,74e00d14-2bbf-3cf3-ae7a-71077abf5f3c,Svetlana462 Goyette777,F,PHYSICAL THERAPY,175 ELM ST,SALISBURY,MA,01952-1828,42.844794,-70.841499,0
5133223b-170a-361a-9a16-1538bfe6b286,74e00d14-2bbf-3cf3-ae7a-71077abf5f3c,Shaun461 Bradtke547,F,PHYSICAL THERAPY,175 ELM ST,SALISBURY,MA,01952-1828,42.844794,-70.841499,0
0f3acd02-8b2f-337d-a035-1b24dd3e558d,74e00d14-2bbf-3cf3-ae7a-71077abf5f3c,Oliver401 Kautzer186,M,PHYSICAL THERAPY,175 ELM ST,SALISBURY,MA,01952-1828,42.844794,-70.841499,0
bd52d252-edf4-349b-b99b-d460eafce40b,74e00d14-2bbf-3cf3-ae7a-71077abf5f3c,Young120 Frami345,M,PHYSICAL THERAPY,175 ELM ST,SALISBURY,MA,01952-1828,42.844794,-70.841499,0
a56b7203-e85f-312c-9683-911602625eea,74e00d14-2bbf-3cf3-ae7a-71077abf5f3c,Svetlana462 Goyette777,F,GENERAL PRACTICE,175 ELM ST,SALISBURY,MA,01952-1828,42.844794,-70.841499,26
cf6e113a-3686-3a8b-8f48-0e74b4e206b3,bc1469ec-a5f4-3102-93c6-8f7a991fb161,Sergio619 Hilpert278,M,PSYCHIATRY,1842 BEACON ST,BROOKLINE,MA,02445-1900,42.323853,-71.142003,0
efcc9a6f-dda5-3bc4-8a35-801ed68cd4fc,bc1469ec-a5f4-3102-93c6-8f7a991fb161,Bud153 Dicki44,M,PSYCHIATRY,1842 BEACON ST,BROOKLINE,MA,02445-1900,42.323853,-71.142003,0
193c0b1d-0623-31ce-af0c-5a87c80fa263,bc1469ec-a5f4-3102-93c6-8f7a991fb161,Sergio619 Hilpert278,M,GENERAL PRACTICE,1842 BEACON ST,BROOKLINE,MA,02445-1900,42.323853,-71.142003,39
f93802e8-ccf6-3225-947b-0b0f27a6aaf6,896d517f-a56a-3770-a32e-15bbd57d36cb,Rickie717 Emmerich580,M,CLINICAL SOCIAL WORKER,157 COLUMBIA DR,AMHERST,MA,01002-3107,42.363534,-72.50729100000001,0
d48f05d7-6d01-3500-82da-4f4f14c26301,896d517f-a56a-3770-a32e-15bbd57d36cb,Dani520 Emmerich580,F,GENERAL PRACTICE,157 COLUMBIA DR,AMHERST,MA,01002-3107,42.363534,-72.50729100000001,28
20b32201-2279-34c7-89bc-86392d05eac3,2fc2b347-cb6b-3e5e-9755-c8d08692e526,Milissa240 Mohr916,F,CLINICAL SOCIAL WORKER,533 MAIN ST,MELROSE,MA,02176-3858,42.455723,-71.05901899999999,0
3f3edaf3-ba63-361d-837d-0d5635e7ba0d,2fc2b347-cb6b-3e5e-9755-c8d08692e526,Virgilio529 Oberbrunner298,M,CLINICAL SOCIAL WORKER,533 MAIN ST,MELROSE,MA,02176-3858,42.455723,-71.05901899999999,0
773fbdea-b2f8-3b08-987b-e43311291240,2fc2b347-cb6b-3e5e-9755-c8d08692e526,Mohammad578 Mohr916,M,GENERAL PRACTICE,533 MAIN ST,MELROSE,MA,02176-3858,42.455723,-71.05901899999999,69
67db0141-c701-3fa4-8519-2a338e036fe5,c3c871ec-0844-3052-95d2-893c6fb54b65,Dion244 Skiles927,M,CLINICAL SOCIAL WORKER,36 WOBURN ST,READING,MA,01867-2903,42.535183,-71.105423,0
8833dcf1-c7cc-3ae7-8e35-9d9854b795e7,c3c871ec-0844-3052-95d2-893c6fb54b65,Jimmie93 O'Hara248,M,CLINICAL SOCIAL WORKER,36 WOBURN ST,READING,MA,01867-2903,42.535183,-71.105423,0
5c5a93b0-6167-38ef-a1d6-2e6b062efbb3,c3c871ec-0844-3052-95d2-893c6fb54b65,Mauro926 Parisian75,M,CLINICAL SOCIAL WORKER,36 WOBURN ST,READING,MA,01867-2903,42.535183,-71.105423,0
eea78139-3e25-35ac-bc91-05c75c6629a5,c3c871ec-0844-3052-95d2-893c6fb54b65,Charity776 Kuphal363,F,CLINICAL SOCIAL WORKER,36 WOBURN ST,READING,MA,01867-2903,42.535183,-71.105423,0
5d7992fe-9c01-3ded-8310-bee50895babc,c3c871ec-0844-3052-95d2-893c6fb54b65,Dion244 Skiles927,M,GENERAL PRACTICE,36 WOBURN ST,READING,MA,01867-2903,42.535183,-71.105423,87
4aea69a1-f36e-3b39-bf8a-a96b12dbe968,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,Dong972 Kihn564,M,CHIROPRACTIC,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,0
e6dddcc2-9d1b-3bf5-9ed8-31904e38f20a,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,Mayola305 Gibson10,F,CHIROPRACTIC,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,0
9d45f7a8-4d1b-30de-8692-4e565aff5b23,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,Natacha644 Kihn564,F,GENERAL PRACTICE,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,93
fdd49504-6c0d-373e-8e9f-c751624368b0,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,Natacha644 Kihn564,F,GASTROENTEROLOGY,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,0
cdc8334c-0e89-387b-a1c9-f580ffe4ab0b,b0bc9a3f-9875-3126-913f-1e1c1a01eb16,Daron260 Blanda868,M,NURSE PRACTITIONER,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,0
61b6fd91-67c1-37ba-baac-03344353ca80,b0bc9a3f-9875-3126-913f-1e1c1a01eb16,Orville751 Trantow673,M,NURSE PRACTITIONER,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,0
fd7d7575-ba6f-3a4f-b89a-947a9c107693,b0bc9a3f-9875-3126-913f-1e1c1a01eb16,Daron260 Blanda868,M,NEUROLOGY,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,0
946bc22a-858f-3b23-94f1-b0823c27fbaf,b0bc9a3f-9875-3126-913f-1e1c1a01eb16,Krysta658 Blanda868,F,CLINICAL SOCIAL WORKER,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,0
24b1b3a1-c416-3256-8dd4-cd8add295045,b0bc9a3f-9875-3126-913f-1e1c1a01eb16,Gisela897 Trantow673,F,CLINICAL SOCIAL WORKER,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,0
e63ec6c4-4505-3fa9-89e1-647dff516e2d,b0bc9a3f-9875-3126-913f-1e1c1a01eb16,Bruna504 Doyle959,F,CLINICAL SOCIAL WORKER,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,0
7de2c7b6-e163-3488-b8ff-3e488da1a07c,b0bc9a3f-9875-3126-913f-1e1c1a01eb16,Tyisha680 Bahringer146,F,CLINICAL SOCIAL WORKER,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,0
fa535e30-c7b5-3cb3-a4c4-5981b8621ecd,b0bc9a3f-9875-3126-913f-1e1c1a01eb16,Krysta658 Blanda868,F,GENERAL PRACTICE,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,29
37c9d2a3-48e7-3cb4-9d21-8f828efa750f,b0bc9a3f-9875-3126-913f-1e1c1a01eb16,Daron260 Blanda868,M,INTERNAL MEDICINE,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,0
6f0af3e9-1e0f-33e0-a37e-0cfb46b2bb88,b0bc9a3f-9875-3126-913f-1e1c1a01eb16,Orville751 Trantow673,M,INTERNAL MEDICINE,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,0
581133d4-562b-3885-947f-87d23bb1fb06,b0bc9a3f-9875-3126-913f-1e1c1a01eb16,Daron260 Blanda868,M,HOSPITALIST,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,0
e49159dc-ce39-3fd0-aa37-361237230810,277aea7a-ec5f-3dfc-b430-e5e68f599033,Reynaldo722 Adams676,M,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,0
c218125e-5c06-35c2-b3dd-215f26dce65c,277aea7a-ec5f-3dfc-b430-e5e68f599033,Yasmine182 Shanahan202,F,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,0
9083d3f3-f60e-3b8e-b827-b8966a0026c6,277aea7a-ec5f-3dfc-b430-e5e68f599033,Charlena802 Adams676,F,PSYCHIATRY,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,0
d270a7f7-5848-3a20-b2cd-2a23e694913f,277aea7a-ec5f-3dfc-b430-e5e68f599033,Emile522 Shanahan202,M,PSYCHIATRY,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,0
92229dc2-96c0-36e6-a933-05ae0421b946,277aea7a-ec5f-3dfc-b430-e5e68f599033,Donette997 Hilpert278,F,PSYCHIATRY,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,0
b915466e-ba89-3ae6-bffa-c76f3404213b,277aea7a-ec5f-3dfc-b430-e5e68f599033,Dagmar148 Dickens475,F,PSYCHIATRY,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,0
92bfce04-53bc-337b-934e-86392f518e93,277aea7a-ec5f-3dfc-b430-e5e68f599033,Jerald662 Sauer652,M,PSYCHIATRY,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,0
0e5426e5-ae0f-3c2c-895f-ef6f680426fe,277aea7a-ec5f-3dfc-b430-e5e68f599033,Stephane228 Schuppe920,F,PSYCHIATRY,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,0
0d24bef8-b22e-3d63-94ee-ed47ae4668b7,277aea7a-ec5f-3dfc-b430-e5e68f599033,Nicholas495 Corkery305,M,PSYCHIATRY,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,0
b8069891-34fb-3c7a-b976-a5c743bcbb2a,277aea7a-ec5f-3dfc-b430-e5e68f599033,Wilford267 Wintheiser220,M,PSYCHIATRY,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,0
3b2bd551-885f-3cdf-8c2b-6b4cf912c019,277aea7a-ec5f-3dfc-b430-e5e68f599033,Ozella681 Goodwin327,F,PSYCHIATRY,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,0
