Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
e76f7682-4c15-33ac-af68-761d13d6a6c3,37b4d73f-652d-3033-a16e-d97b9e8b4cda,María Soledad68 Sánchez310,F,GENERAL PRACTICE,25 HIGHLAND AVENUE,NEWBURYPORT,MA,01950,42.812141,-70.886646,2
148eae68-5a2c-3421-bd68-b7933ed8f608,08bcda9c-f8c8-3244-82d4-fc306a7a55d3,Jesus702 Crona259,M,GENERAL PRACTICE,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,02118,42.33196,-71.020173,142
224bc706-bb35-3894-a1b2-584384851d3a,37c0de84-bcaf-3624-82bf-a89b2ac441b8,Dinah304 Schaefer657,F,GENERAL PRACTICE,85 HERRICK STREET,BEVERLY,MA,01915,42.556659,-70.84496,145
5bd3f848-9c9f-33a5-88b1-654cd96a2e6b,4861d01f-019c-3dac-a153-8334e50919f9,Jame231 Jacobi462,M,GENERAL PRACTICE,81 HIGHLAND AVENUE,SALEM,MA,01970,42.50128,-70.897502,139
a6501a46-e4f6-3088-a410-b045dcead171,4f3a530e-a2f7-3de0-9a09-c0a70a9ab894,Elsa29 Pineda243,F,GENERAL PRACTICE,725 NORTH STREET,PITTSFIELD,MA,01201,42.452045,-73.26054,1
8a3d93af-5ba0-3a65-ad5e-790a94947681,f71ce1a9-cca7-3295-9a1e-c88ac3479b6f,Marvin195 Glover433,M,GENERAL PRACTICE,157 UNION STREET,MARLBOROUGH,MA,01752,42.349617,-71.547214,51
3e8c885d-9fa2-3d2b-92df-6c5e03876843,c44f361c-2efb-3050-8f97-0354a12e2920,Mauro926 Thompson596,M,GENERAL PRACTICE,680 CENTER STREET,BROCKTON,MA,02302,42.082543,-71.024638,4
acd92218-23cb-3a44-abef-260e2351d185,b1ddf812-1fdd-3adf-b1d5-32cc8bd07ebb,Ingrid581 Jacobson885,F,GENERAL PRACTICE,275 SANDWICH STREET,PLYMOUTH,MA,02360,41.897892,-70.62403,1
84c72280-460d-3a6e-8a74-50aadaa14937,b0e04623-b02c-3f8b-92ea-943fc4db60da,Willena258 Oberbrunner298,F,GENERAL PRACTICE,295 VARNUM AVENUE,LOWELL,MA,01854,42.638893,-71.32210699999997,125
feb63691-77a0-3b29-b504-fe0ba0e9793d,ebc3f5c4-6700-34af-8323-85621c313726,Benedict104 Ziemann98,M,GENERAL PRACTICE,115 WEST SILVER STREET,WESTFIELD,MA,01085,42.138838,-72.755911,2
d53317dc-6b15-3df5-9c6f-6f6262abc16e,d692e283-0833-3201-8e55-4f868a9c0736,Damaris45 Borer986,F,GENERAL PRACTICE,585 LEBANON STREET,MELROSE,MA,02176,42.455723,-71.05901899999998,5
91fd1e3b-bbeb-3ac3-a767-e8d550000879,d78e84ec-30aa-3bba-a33a-f29a3a454662,Jaclyn627 Kuhic920,F,GENERAL PRACTICE,55 FRUIT STREET,BOSTON,MA,02114,42.33196,-71.020173,2
d3854a4a-a54c-392c-9bac-62e05a34d1bf,8ad64ecf-c817-3753-bee7-006a8e662e06,Thea616 Harris789,F,GENERAL PRACTICE,88 WASHINGTON STREET,TAUNTON,MA,02780,41.903323,-71.094984,2
029451ed-fcf7-3106-9e57-37c31381de86,23834663-ed53-3da9-b330-d6e1ecb8428e,Teodora360 Kihn564,F,GENERAL PRACTICE,363 HIGHLAND AVENUE,FALL RIVER,MA,02720,41.725351,-71.094162,55
235d3883-0548-3b9a-9317-d07e3084089e,44bef9d3-91c2-3005-93e0-ccf436348ff0,Harris789 Blanda868,M,GENERAL PRACTICE,243 CHARLES STREET,BOSTON,MA,02114,42.33196,-71.020173,66
27aaffa4-8548-3f22-84ec-89bf79d0a03d,60457c13-adb2-3415-82c5-86ab5dab5f93,Margery365 Paucek755,F,GENERAL PRACTICE,759 CHESTNUT STREET,SPRINGFIELD,MA,01199,42.115454,-72.539978,1
17290aff-0dd2-398b-9549-c4bf7bf29d9c,a9f20dc1-5147-3789-bcef-bbecb41c5983,Denisse335 Schulist381,F,GENERAL PRACTICE,70 EAST STREET,METHUEN,MA,01844,42.742751,-71.178588,3
66293ae9-adb5-3d70-a1b0-e594611313fb,7fb56531-86bd-3e4a-8619-4df9942da309,Reynaldo722 Ebert178,M,GENERAL PRACTICE,148 CHESTNUT STREET,NEEDHAM,MA,02494,42.281593,-71.242414,3
72b2630f-a468-387c-943b-a9145554ba2d,03347b4d-994e-302b-848b-58019a4e274d,Alix578 Lynch190,F,GENERAL PRACTICE,133 OLD ROAD TO 9 ACRE CORNER,W CONCORD,MA,01742,42.269478,-71.807783,148
1b56c930-c69b-3fc1-b767-0dc3f22762b4,24cb4eab-6166-3530-bddc-a5a8a14a4fc1,Wilton999 Pollich983,M,GENERAL PRACTICE,14 PROSPECT STREET,MILFORD,MA,01757,42.158692,-71.521419,1
be14c1e9-f486-3d23-b539-5153cc9f268f,e44f438a-601b-30fb-85eb-bfaf8ddcb5ad,Domenica436 Tremblay80,F,GENERAL PRACTICE,242 GREEN STREET,GARDNER,MA,01440,42.586516,-71.988062,1
003934d8-8414-36ba-84b2-af10c32106db,ac8356a5-78f8-3a63-8a1e-59e832fd54e7,Teodoro374 Estrada938,M,GENERAL PRACTICE,200 GROTON ROAD,AYER,MA,01432,42.562221,-71.58484399999998,2
8ce916f6-9d28-34ef-a4ac-3cd85aa8cbd0,db0acede-4abe-3c01-8d03-5c68a190d8c7,Amira620 Nienow652,F,GENERAL PRACTICE,55 FOGG ROAD,SOUTH WEYMOUTH,MA,02190,42.24158900000001,-71.082651,1
c6d0b6a8-b546-3fff-a5a7-0dd63190503d,3d10019f-c88e-3de5-9916-6107b9c0263d,Darrick836 Franecki195,M,GENERAL PRACTICE,2014 WASHINGTON STREET,NEWTON,MA,02462,42.331876,-71.208402,4
524ee059-107b-393e-89f6-3e3ce7c45619,f4e7709c-02f6-37ca-aeea-8247d74e88e7,Andrea7 Hirthe744,M,GENERAL PRACTICE,41 HIGHLAND AVENUE,WINCHESTER,MA,01890,42.452752,-71.144319,3
e101498e-254b-311c-a9c0-c3307309c756,12c9daf5-a29c-36c9-ac55-28972463e566,Patria17 Rutherford999,F,GENERAL PRACTICE,199 REEDSDALE ROAD,MILTON,MA,02186,42.24158900000001,-71.082651,3
b8a064e0-8699-38b9-bfae-5e6b487d1c51,27379046-608b-32f0-9df7-8c833cf5d11d,Elinore878 Mosciski958,F,GENERAL PRACTICE,75 FRANCIS STREET,BOSTON,MA,02115,42.33196,-71.020173,1
262373a6-ca98-3c1b-b7f8-7a637764423f,226098a2-6a40-3588-b5bb-db56c3a30a04,Hal307 Renner328,M,GENERAL PRACTICE,235 NORTH PEARL STREET,BROCKTON,MA,02301,42.082543,-71.024638,6
0ffd950b-7a16-31c3-ae90-5d5ff78728ae,3bd5eda0-16da-3ba5-8500-4dfd6ae118b8,Loris321 Bradtke547,F,GENERAL PRACTICE,800 WASHINGTON STREET,NORWOOD,MA,02062,42.18736,-71.195955,2
f5038a92-fdc0-3c65-9bfb-923163373165,d5117822-5756-389d-9547-891a372d580f,Regena252 Kunde533,F,GENERAL PRACTICE,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,02540,41.57072,-70.556682,3
c06a0566-b2c7-3ea2-9c41-f51e68e2f3ef,6f122869-a856-3d65-8db9-099bf4f5bbb8,Demetrice140 Crooks415,F,GENERAL PRACTICE,41 & 45 MALL ROAD,BURLINGTON,MA,01803,42.503227,-71.201713,4
0d9fb335-514d-3e11-a7b1-9d7c9cc1128c,8e00f524-3a5f-313e-9542-378dfc61193f,Maricarmen445 Bañuelos542,F,GENERAL PRACTICE,ONE HOSPITAL ROAD  FIRST FL  WING 5   PO BOX 1477,OAK BLUFFS,MA,02557,41.45716,-70.556101,1
a4812fb5-148f-35ae-99d1-e92cd5c607b2,b7dc82e4-3595-391b-a897-495dd7e5cf38,Sid118 Ward668,M,CLINICAL SOCIAL WORKER,99 WALNUT ST,SAUGUS,MA,01906-1980,42.468432,-71.01394599999999,0
877a32ab-caa0-3cc6-a1f7-4ddc3ebf9b07,b7dc82e4-3595-391b-a897-495dd7e5cf38,Gonzalo160 Rodriguez71,M,CLINICAL SOCIAL WORKER,99 WALNUT ST,SAUGUS,MA,01906-1980,42.468432,-71.01394599999999,0
d9d70813-29de-370e-bbad-010d4468d84d,b7dc82e4-3595-391b-a897-495dd7e5cf38,María Soledad68 Amaya149,F,GENERAL PRACTICE,99 WALNUT ST,SAUGUS,MA,01906-1980,42.468432,-71.01394599999999,15
127e6b74-0080-3261-9d21-aed4c58f2eca,3869570c-15ab-3200-8742-36d56a1c79da,Lisandra920 Bauch723,F,NURSE PRACTITIONER,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
1c8a2de1-8e9c-335a-9891-77369c7fbe25,3869570c-15ab-3200-8742-36d56a1c79da,Humberto482 Stokes453,M,NURSE PRACTITIONER,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
f7dae87e-ad08-3cb5-9f4c-d2ea69ac1cd6,3869570c-15ab-3200-8742-36d56a1c79da,Abram53 Dach178,M,NURSE PRACTITIONER,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
856f907f-de98-3f76-bc16-d684fd1a44ca,3869570c-15ab-3200-8742-36d56a1c79da,Donn979 Yundt842,M,NURSE PRACTITIONER,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
78eda633-d4a3-3096-b85d-37b9d7234e88,3869570c-15ab-3200-8742-36d56a1c79da,Lisandra920 Bauch723,F,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
71d9f3d4-172d-3921-bf0d-c32c395b2618,3869570c-15ab-3200-8742-36d56a1c79da,Humberto482 Stokes453,M,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
1dcdd273-49fc-397d-aee1-8028d8fa302a,3869570c-15ab-3200-8742-36d56a1c79da,Abram53 Dach178,M,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
39c3af4d-52e7-3dd5-834e-9a50ce5898e5,3869570c-15ab-3200-8742-36d56a1c79da,Donn979 Yundt842,M,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
5eff2f44-738e-3a2c-a079-1adc71f829bb,3869570c-15ab-3200-8742-36d56a1c79da,Elene949 Lemke654,F,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
8b9b9c2d-1b25-3663-aa25-be4d75411d0f,3869570c-15ab-3200-8742-36d56a1c79da,Otto672 Heller342,M,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
9f1508c4-a43c-3af8-a95a-241f103aeba4,3869570c-15ab-3200-8742-36d56a1c79da,Elisha578 Olson653,M,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
6f2422c9-5f7c-3421-9c9e-540f8e41f6d5,3869570c-15ab-3200-8742-36d56a1c79da,Scottie437 Kris249,F,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
f63512f5-6332-3241-bac4-a55628333675,3869570c-15ab-3200-8742-36d56a1c79da,Johnathon489 Schoen8,M,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
14315dcc-455a-38ad-b541-e0b6e0fd0017,3869570c-15ab-3200-8742-36d56a1c79da,Ray930 Spinka232,M,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
3a6f0c66-a0cf-3107-951d-4d4ece3e00fb,3869570c-15ab-3200-8742-36d56a1c79da,Margarita164 Ramón841,F,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
61a0ab0b-fadd-380a-b116-56dee3af64fa,3869570c-15ab-3200-8742-36d56a1c79da,Sherril389 Nader710,F,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
1e1fd0ca-cbc4-32df-b52e-380dd514051f,3869570c-15ab-3200-8742-36d56a1c79da,Ji399 Olson653,F,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
e1a39038-1afc-30e9-a51f-a1e72f74576e,3869570c-15ab-3200-8742-36d56a1c79da,Ione925 Kris249,F,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
4cad2bc9-4ee0-37f1-9d1f-126d53a857ef,3869570c-15ab-3200-8742-36d56a1c79da,Clayton230 Schneider199,M,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
d9563827-4391-3456-a2a7-ab9002bd5e5d,3869570c-15ab-3200-8742-36d56a1c79da,Heriberto162 Spinka232,M,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
c8fd77d0-e59d-38c1-a783-36ca0666a9ff,3869570c-15ab-3200-8742-36d56a1c79da,Carlene772 Cremin516,F,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
507d15e5-6d26-3a92-9335-c47c15ecf46b,3869570c-15ab-3200-8742-36d56a1c79da,Deshawn686 Witting912,M,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
8d74c39a-3899-372d-b09e-082cef467c01,3869570c-15ab-3200-8742-36d56a1c79da,Geraldine667 Grimes165,F,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
b5317ced-e89b-3b9e-853f-ab60f0113af5,3869570c-15ab-3200-8742-36d56a1c79da,Ivan258 Buckridge80,M,OBSTETRICS/GYNECOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
887b0c8e-75e9-32af-9ebc-7f3e835c6a1b,3869570c-15ab-3200-8742-36d56a1c79da,Corey514 Bauch723,M,MAXILLOFACIAL SURGERY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
3c97382f-c7d5-3b96-8b0d-ef4230c9deb6,3869570c-15ab-3200-8742-36d56a1c79da,Humberto482 Stokes453,M,MAXILLOFACIAL SURGERY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
d3e89d46-98ed-3ee2-adec-7f89d68e5393,3869570c-15ab-3200-8742-36d56a1c79da,Claretta294 Dach178,F,MAXILLOFACIAL SURGERY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
55a214db-d923-374b-89f1-6e8d6473e8ae,3869570c-15ab-3200-8742-36d56a1c79da,Donn979 Yundt842,M,MAXILLOFACIAL SURGERY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
8e289a21-2e37-3a59-b42b-38e9fc9b0031,3869570c-15ab-3200-8742-36d56a1c79da,Jasper743 Lemke654,M,MAXILLOFACIAL SURGERY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
758f6f2c-796c-3cc0-9bd6-b9081af6b2f8,3869570c-15ab-3200-8742-36d56a1c79da,Otto672 Heller342,M,MAXILLOFACIAL SURGERY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
a67fd7cf-ddfe-33b1-ab54-1504ad627b43,3869570c-15ab-3200-8742-36d56a1c79da,Lisandra920 Bauch723,F,GENERAL PRACTICE,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,89
af96c9e1-bb58-37a4-88a8-e8670a43b46b,3869570c-15ab-3200-8742-36d56a1c79da,Lisandra920 Bauch723,F,ENDOCRINOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
9db7c5a6-551e-31ff-8e7a-37e9a55820f2,3869570c-15ab-3200-8742-36d56a1c79da,Larry532 Stokes453,F,ENDOCRINOLOGY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
ed7e1050-6b31-3f47-a31a-2dda523da2fb,3869570c-15ab-3200-8742-36d56a1c79da,Corey514 Bauch723,M,PLASTIC AND RECONSTRUCTIVE SURGERY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
16f30a53-9bf0-3b29-830a-8e8351a3c812,3869570c-15ab-3200-8742-36d56a1c79da,Humberto482 Stokes453,M,PLASTIC AND RECONSTRUCTIVE SURGERY,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
a79f38b5-2d1b-32f7-b16b-2d44f352f7a3,3869570c-15ab-3200-8742-36d56a1c79da,Patricio639 Valencia279,M,INTERNAL MEDICINE,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
63d89b86-a985-34f4-9a6e-31dec0c22de2,3869570c-15ab-3200-8742-36d56a1c79da,Larry532 Stokes453,F,INTERNAL MEDICINE,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,0
cbcf2a47-e33b-3a4a-a226-9e4dc7b49420,f0268df7-588d-3e55-bab9-e29862a3be00,Gary33 Ledner144,M,CHIROPRACTIC,73 CENTRAL ST,WEST BOYLSTON,MA,01583-1418,42.369417,-71.785036,0
bafba62a-2a44-3377-a8ae-fec290e2b4ea,f0268df7-588d-3e55-bab9-e29862a3be00,Malik994 Heaney114,M,CHIROPRACTIC,73 CENTRAL ST,WEST BOYLSTON,MA,01583-1418,42.369417,-71.785036,0
55b52427-5306-3188-bdaa-f7fe59014e64,f0268df7-588d-3e55-bab9-e29862a3be00,Gary33 Ledner144,M,GENERAL PRACTICE,73 CENTRAL ST,WEST BOYLSTON,MA,01583-1418,42.369417,-71.785036,38
680254c6-919d-3dfe-b705-459b7d967a36,68bce3bf-f2ec-33ca-ad42-63372ff90d8f,Booker670 Williamson769,M,OPTOMETRY,67 W ST,MEDFIELD,MA,02052,42.184599,-71.305307,0
43a876c4-acbf-345f-b5e4-bae1d773635c,68bce3bf-f2ec-33ca-ad42-63372ff90d8f,Michaela318 Sanford861,F,OPTOMETRY,67 W ST,MEDFIELD,MA,02052,42.184599,-71.305307,0
45d003a2-e5dd-3e7e-928c-84fe3b4274a7,68bce3bf-f2ec-33ca-ad42-63372ff90d8f,Sandy901 Brakus656,F,OPTOMETRY,67 W ST,MEDFIELD,MA,02052,42.184599,-71.305307,0
ddc794cd-13e0-31de-814b-f92222967b18,68bce3bf-f2ec-33ca-ad42-63372ff90d8f,Noelia656 Williamson769,F,GENERAL PRACTICE,67 W ST,MEDFIELD,MA,02052,42.184599,-71.305307,53
e35d36d0-bb08-3fe9-943f-e1ca8557a135,3efb354f-8c7e-3efe-8660-e2eb0fd6a3c5,Jacquline932 Windler79,F,OPTOMETRY,38 VANDERBILT AVE,NORWOOD,MA,02062-5006,42.187364,-71.195971,0
92702aae-dc0e-3049-9e2c-0b9b813b7493,3efb354f-8c7e-3efe-8660-e2eb0fd6a3c5,Jacquline932 Windler79,F,GENERAL PRACTICE,38 VANDERBILT AVE,NORWOOD,MA,02062-5006,42.187364,-71.195971,55
a5c807ca-f5e5-3a94-a3f3-c76aa955e069,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,Natacha644 Kihn564,F,CHIROPRACTIC,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,0
75d974f3-7a59-3027-87a6-9ba995530b3d,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,John539 Gibson10,M,CHIROPRACTIC,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,0
b35f0512-21e1-38a5-8357-32e1870dadea,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,Natacha644 Kihn564,F,GENERAL PRACTICE,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,60
b60bbfd7-82fa-3f41-9c59-e55c59dc674d,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,Dong972 Kihn564,M,GASTROENTEROLOGY,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,0
504f0e31-b97f-347e-8fd5-bc51cd49d9a9,93ce4cf6-c9bc-31e7-8e7f-b3a7dcae50f5,Tony646 Luettgen772,M,OPTOMETRY,56 N MAIN ST,FALL RIVER,MA,02720-2132,41.725351,-71.094162,0
fcd9ae7d-3a8e-3536-8376-a77e64ebb04e,93ce4cf6-c9bc-31e7-8e7f-b3a7dcae50f5,Coleman27 Hintz995,M,OPTOMETRY,56 N MAIN ST,FALL RIVER,MA,02720-2132,41.725351,-71.094162,0
778a31ab-ad6e-32cb-af46-fdc8ade2d267,93ce4cf6-c9bc-31e7-8e7f-b3a7dcae50f5,Yelena240 Luettgen772,F,CLINICAL PSYCHOLOGIST,56 N MAIN ST,FALL RIVER,MA,02720-2132,41.725351,-71.094162,0
82e08fb3-4102-3b5a-aa74-c0ab66c6fc28,93ce4cf6-c9bc-31e7-8e7f-b3a7dcae50f5,Tricia672 Hintz995,F,CLINICAL PSYCHOLOGIST,56 N MAIN ST,FALL RIVER,MA,02720-2132,41.725351,-71.094162,0
10ac6bd1-b16d-36c3-a10b-801753979b3f,93ce4cf6-c9bc-31e7-8e7f-b3a7dcae50f5,Yelena240 Luettgen772,F,GENERAL PRACTICE,56 N MAIN ST,FALL RIVER,MA,02720-2132,41.725351,-71.094162,45
752a819e-90ec-3803-b1a3-7b83713b85a2,3417f72c-36d3-3e9d-b28e-9f7a165c3ed8,Wendell199 Walsh511,M,OPTOMETRY,738 HIGH ST,WESTWOOD,MA,02090-2503,42.219645,-71.216768,0
1314a3dc-dc12-325c-b82c-c8788dc26e99,3417f72c-36d3-3e9d-b28e-9f7a165c3ed8,Darryl392 Roberts511,M,OPTOMETRY,738 HIGH ST,WESTWOOD,MA,02090-2503,42.219645,-71.216768,0
caaa6560-85e5-321f-adff-1e73b2560106,3417f72c-36d3-3e9d-b28e-9f7a165c3ed8,Wendell199 Walsh511,M,GENERAL PRACTICE,738 HIGH ST,WESTWOOD,MA,02090-2503,42.219645,-71.216768,33
5ad10d22-3ab7-39cf-956e-6174eae134b9,674de87d-159a-36bb-96a4-e415aa756ea6,Wiley422 Bahringer146,M,GENERAL PRACTICE,1842 BEACON ST,BROOKLINE,MA,02445-1922,42.323853,-71.142003,39
a38c1fc5-d193-3f1f-8e3e-5d34a610d55e,a0f5bcef-a277-330f-901c-27cd8c39df6d,Federico589 Runolfsdottir785,M,CHIROPRACTIC,25 RECREATION PARK DR,HINGHAM,MA,02043-4256,42.224319,-70.880673,0
65545ade-cf30-307f-a06e-8baa1f1854e9,a0f5bcef-a277-330f-901c-27cd8c39df6d,Leonida214 McCullough561,F,CHIROPRACTIC,25 RECREATION PARK DR,HINGHAM,MA,02043-4256,42.224319,-70.880673,0
f6b8d14c-65e1-37bf-b7c2-6567a161bb6c,a0f5bcef-a277-330f-901c-27cd8c39df6d,Pedro316 Hudson301,M,CHIROPRACTIC,25 RECREATION PARK DR,HINGHAM,MA,02043-4256,42.224319,-70.880673,0
282f7488-2fcb-336e-9173-e6946df2e7aa,a0f5bcef-a277-330f-901c-27cd8c39df6d,Verlene883 Keebler762,F,CHIROPRACTIC,25 RECREATION PARK DR,HINGHAM,MA,02043-4256,42.224319,-70.880673,0
721f965b-7449-312d-a59d-e34e90f63920,a0f5bcef-a277-330f-901c-27cd8c39df6d,Federico589 Runolfsdottir785,M,CLINICAL PSYCHOLOGIST,25 RECREATION PARK DR,HINGHAM,MA,02043-4256,42.224319,-70.880673,0
c14f2dcd-e528-3765-9363-af88e205b115,a0f5bcef-a277-330f-901c-27cd8c39df6d,Lesley194 McCullough561,M,CLINICAL PSYCHOLOGIST,25 RECREATION PARK DR,HINGHAM,MA,02043-4256,42.224319,-70.880673,0
7a5ec391-6d32-3b1a-824d-274531db29d8,a0f5bcef-a277-330f-901c-27cd8c39df6d,Lyndia317 Runolfsdottir785,F,GENERAL PRACTICE,25 RECREATION PARK DR,HINGHAM,MA,02043-4256,42.224319,-70.880673,27
728c7e46-fad4-3714-9d85-7e7cc21de524,6cb36205-a8ea-322b-8376-c9c7dc6121df,Gabriel934 MacGyver246,M,CHIROPRACTIC,352 PARK ST,NORTH READING,MA,01864-2164,42.578222,-71.084398,0
